Title,Data ID,PDF Page Number,count,CSV Download URL,PDF Download URL,Download folder name
"TABLE 3.1-11 SUMMARY OF CONSULTATION ACTIVITIES FOR SOCIAL AND CULTURAL WELL-BEING, HUMAN OCCUPANCY AND RESOURCE USE, INFRASTRUCTURE AND SERVICES, NAVIGATION AND NAVIGATION SAFETY, AND EMPLOYMENT AND ECONOMY ELEMENTS",2392986,96,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2392986_96_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2392986_96_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2392986,tmx
TABLE 3.17 SUMMARY OF EXPOSURE LIMITS SELECTED FOR THE WESTRIDGE MARINE TERMINAL,2392723,50,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_50_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_50_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2392723,tmx
TABLE 3.5 CHEMICALS OF POTENTIAL CONCERN FOR THE HUMAN HEALTH RISK ASSESSMENT OF THE WESTRIDGE MARINE TERMINAL,2392723,29,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_29_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_29_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2392723,tmx
TABLE 4.29 KNOWN COHO-BEARING WATERCOURSES WITHIN THE BLACK PINES TO HOPE SEGMENT,2393478,83,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393478_83_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393478_83_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393478,tmx
TABLE 5.2 ACUTE INHALATION RISK QUOTIENTS FOR RESIDENTS AND AREA USERS – SUMAS TERMINAL,2392723,64,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_64_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_64_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2392723,tmx
TABLE 5.34 WELLS ENCOUNTERED WITHIN 5 m OF BEDROCK IN THE LOCAL STUDY AREA IN MANITOBA1,464747,56,2,http://www.cer-rec.gc.ca/esa-ees/lbrtclppr/464747_56_1.csv; http://www.cer-rec.gc.ca/esa-ees/lbrtclppr/464747_56_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/464747,lbrtclppr
TABLE 5.6 CHRONIC INHALATION RISK QUOTIENTS FOR RESIDENTS – BURNABY TERMINAL,2392723,67,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_67_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2392723_67_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2392723,tmx
TABLE 6.4-5 SUMMARY OF CAC MONITORING RESULTS AT THE BEAVERLODGE CONTINUOUS AIR QUALITY MONITORING STATION (2011 TO 2013),2748826,64,2,http://www.cer-rec.gc.ca/esa-ees/2017ngtl/2748826_64_1.csv; http://www.cer-rec.gc.ca/esa-ees/2017ngtl/2748826_64_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2748826,2017ngtl
TABLE 6.6-7 PROJECT CONTRIBUTION TO ALBERTA PROVINCIAL OUTPUT,2748933,278,2,http://www.cer-rec.gc.ca/esa-ees/2017ngtl/2748933_278_1.csv; http://www.cer-rec.gc.ca/esa-ees/2017ngtl/2748933_278_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2748933,2017ngtl
Table 1-1: Summary of Potential Environmental Permits/ Approvals Required Prior to Project Construction,702727,36,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_36_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_36_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 1-3: Concordance with Guide A – A.2 Environmental and Socio-economic Assessment of the NEB Filing Manual Filing No.(a),702727,39,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_39_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_39_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_39_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_39_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 1-4: Concordance with the Canadian Environmental Assessment Act (CEA Act),702727,42,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_42_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_42_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 1-7 Concordance Table with Section 16(1) of the CEAA,667178,7,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667178_7_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667178_7_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667178,vntg
"Table 1. Attribute table structure and definitions for Ekwan TEM map; a) ecosystem units, b) landscape types and c) bio-terrain units. Database structure modified from RIC (1998).",268933,8,2,http://www.cer-rec.gc.ca/esa-ees/kwn/268933_8_1.csv; http://www.cer-rec.gc.ca/esa-ees/kwn/268933_8_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268933,kwn
Table 1.3-1: Summary of Potential Environmental Permits and Approvals Required Prior to Project Construction,2813701,43,2,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_43_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_43_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813701,twrbrch
Table 1.3-1: Summary of Potential Environmental Permits and Approvals Required Prior to Project Construction,2813701,44,2,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_44_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_44_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813701,twrbrch
Table 1.3-1: Summary of Potential Environmental Permits and Approvals Required Prior to Project Construction Jurisdiction/,2541470,33,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_33_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_33_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 1.3-1: Summary of Potential Environmental Permits and Approvals Required Prior to Project Construction Jurisdiction/,2541470,34,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_34_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_34_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 1.6-1: Concordance with Guide A – A.2 Environmental and Socio-economic Assessment of the NEB Filing Manual(a),2445104,29,3,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_29_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_29_2.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_29_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445104,wlvrnrvrltrlllp
Table 1.6-1: Concordance with Guide A – A.2 Environmental and Socio-economic Assessment of the NEB Filing Manual(a),2445104,30,3,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_30_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_30_2.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_30_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445104,wlvrnrvrltrlllp
Table 1.6-1: Concordance with Guide A – A.2 Environmental and Socio-economic Assessment of the NEB Filing Manual(a),2813701,47,4,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_47_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_47_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_47_3.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_47_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813701,twrbrch
Table 1.6-1: Concordance with Guide A – A.2 Environmental and Socio-economic Assessment of the National Energy Board Filing Manual,2541470,37,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_37_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_37_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 1.6-1: Concordance with Guide A – A.2 Environmental and Socio-economic Assessment of the National Energy Board Filing Manual,2541470,38,3,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_38_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_38_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_38_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
"Table 1.7-1: Concordance with the Canadian Environmental Assessment Act, 2012 (CEAA 2012)",2541470,42,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_42_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_42_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
"Table 1.7-1: Concordance with the Canadian Environmental Assessment Act, 2012 (CEAA 2012) CEAA 2012 Requirement Section in CEAA 2012 Section in ESA",2813701,50,2,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_50_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_50_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813701,twrbrch
"Table 1.7-1: Concordance with the Canadian Environmental Assessment Act, 2012(a) (CEA Act 2012)",2445104,33,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_33_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_33_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445104,wlvrnrvrltrlllp
Table 10.3 – Issue Scoping for Proposed Additional Pumping Units Required for the,486452,8,2,http://www.cer-rec.gc.ca/esa-ees/cshng/486452_8_1.csv; http://www.cer-rec.gc.ca/esa-ees/cshng/486452_8_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/486452,cshng
Table 11-10 Interactions with the Potential to Contribute to Cumulative Effects on TLRU – Elk River Section,3762512,88,2,http://www.cer-rec.gc.ca/esa-ees/dsnmnln/3762512_88_1.csv; http://www.cer-rec.gc.ca/esa-ees/dsnmnln/3762512_88_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3762512,dsnmnln
Table 11.1–14: Elmworth Section Broad Habitat Types,3578648,41,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3578648_41_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3578648_41_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3578648,2021ngtl
Table 11.1–17: McLeod River Connection Section Broad Habitat Types,3578648,43,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3578648_43_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3578648_43_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3578648,2021ngtl
Table 11.1–20: Brewster Section Broad Habitat Types,3578648,45,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3578648_45_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3578648_45_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3578648,2021ngtl
Table 13.3–4: Summary Modelling Results at the Nordegg Compressor Station Unit Addition,3579739,250,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3579739_250_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3579739_250_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3579739,2021ngtl
Table 14-4 Interaction of the Project with Wildlife and Wildlife Habitat,667032,12,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667032_12_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667032_12_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667032,vntg
Table 16-4 Archaeological Resources to be Surveyed in 2011,667205,9,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667205_9_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667205_9_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667205,vntg
Table 16-5 Land to be Surveyed in 2011,667205,10,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667205_10_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667205_10_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667205,vntg
Table 1: Resource-Specific Mitigation Table,702730,25,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_25_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_25_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702730,lsmrkttlrvrcrssvr
Table 1: Resource-Specific Mitigation Table,702730,26,3,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_26_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_26_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_26_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702730,lsmrkttlrvrcrssvr
Table 1: Size distribution of bivalves in the vicinity of the Souris River ROW proposed,456253,1,2,http://www.cer-rec.gc.ca/esa-ees/sthrnlghts/456253_1_1.csv; http://www.cer-rec.gc.ca/esa-ees/sthrnlghts/456253_1_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/456253,sthrnlghts
Table 1–6: Traditionally-Harvested Plant Species,3580186,450,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_450_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_450_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3580186,2021ngtl
Table 2 Source Sound Power Levels,667050,11,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667050_11_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667050_11_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667050,vntg
Table 2-1 Distribution of Land Cover Classes within the PDA,2967768,5,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2967768_5_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2967768_5_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2967768,nrgst
Table 2-1 Komie North Section Project Features Feature Description,729032,62,2,http://www.cer-rec.gc.ca/esa-ees/kmnrth/729032_62_1.csv; http://www.cer-rec.gc.ca/esa-ees/kmnrth/729032_62_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/729032,kmnrth
"Table 2-1 Villes et villages dans la Baie de Fundy ayant plus de 1 000 résidents / Cities and Towns on th e Bay of Fundy Having More th an 1,000 Residents",2967671,9,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2967671_9_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2967671_9_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2967671,nrgst
Table 2-3 Environmental Sound Level Objectives for Residential Areas for Continuous or Intermittent Sounds,2968462,21,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2968462_21_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2968462_21_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2968462,nrgst
Table 2-3 Summary of Input Parameters for Wildlife,2393094,18,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_18_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_18_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393094,tmx
Table 2-3 Terminals in Each Province,2968065,10,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2968065_10_2.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2968065_10_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2968065,nrgst
Table 2-8 Slope Classes,2969462,26,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2969462_26_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2969462_26_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2969462,nrgst
Table 2.2.1 Constraints Class 1 Class 2 Class 3,408937,36,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_36_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_36_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 2.2.3 Adjustments from IPL RoW made on Rural Corridor Location From Preferred,408937,48,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_48_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_48_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 2.2.3 Adjustments from IPL RoW made on Rural Corridor Location From Preferred,408937,49,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_49_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_49_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_49_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 2.2.4 Changes to the Preliminary Preferred Corridor as a Result of Public and Stakeholder Consultation,408937,51,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_51_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_51_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 2.2.5 Preferred Corridor Segment Descriptions,408937,52,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_52_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_52_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 2.2.5 Preferred Corridor Segment Descriptions,408937,53,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_53_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_53_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_53_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 2.3-1: Project Primary Control Points and Tie-in Points Control Points (Mainline Valve [MLV]) and Tie-in Locations (Compressor Station [CS] Sites) Easting Northing,2541470,46,5,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_46_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_46_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_46_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_46_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_46_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 2.4.1 Description of Project Activities and Physical Works Project Phase Activity Category Project Activities and Physical Works Construction Site Preparation Includes all Project-related activities associated with preparing the RoW for access,408937,55,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_55_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_55_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 21-12 Planned Development Contribution to Linear features in the RAA in Mountain Caribou Range,1059863,136,2,http://www.cer-rec.gc.ca/esa-ees/nrthmntn/1059863_136_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthmntn/1059863_136_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/1059863,nrthmntn
Table 23.0-2: Predicted Environmental and Socio-economic Cumulative Effects,3579849,243,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3579849_243_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3579849_243_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3579849,2021ngtl
Table 25-3 Chronic Oral Exposure Limits for Copper,2393094,166,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_166_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_166_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393094,tmx
Table 27-2 Chronic Inhalation Exposure Limits for Dimethyl Sulphide,2393094,174,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_174_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_174_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393094,tmx
Table 2: Emission Rates and Stack Parameters Used in the AERMOD Dispersion Model for Hidden Lake North Compressor Station,3762643,437,4,http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_437_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_437_2.csv; http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_437_3.csv; http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_437_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3762643,nrthcrrdr
Table 3-1 Project Receptor Summary – Québec,2967750,10,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2967750_10_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2967750_10_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2967750,nrgst
Table 3-1: Consultation Activities with Regulatory and Government Agencies Stakeholder Agency or,702727,58,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_58_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_58_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 3-1: Consultation Activities with Regulatory and Government Agencies Stakeholder Agency or,702727,65,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_65_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_65_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 3-2 Agricultural Suitability Subclasses,3762643,233,2,http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_233_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_233_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3762643,nrthcrrdr
Table 3-2 List of Non-Governmental Organizations Consulted,667181,6,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667181_6_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667181_6_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667181,vntg
Table 3-2: Annual Emissions in Alberta,702753,36,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702753_36_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702753_36_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702753,lsmrkttlrvrcrssvr
Table 3.1.2 Example Project Activity – Environmental Effects Interaction Matrix,408937,86,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_86_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_86_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_86_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 3.1.3 Example Environmental Effects Assessment Matrix,408937,88,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_88_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_88_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 3.1.4 Example Residual Environmental Effects Summary Matrix,408937,90,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_90_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_90_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 3.2.2 Regulatory Meetings Regulator(s) Date Location Themes / Topics Discussed,408937,95,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_95_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_95_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 3.2.8 Summary of Public Input: Public Concern and EA Linkages to Issue Resolution Type of Concern,408937,104,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_104_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_104_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 3.2.8 Summary of Public Input: Public Concern and EA Linkages to Issue Resolution Type of Concern,408937,105,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_105_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_105_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 3.2.8 Summary of Public Input: Public Concern and EA Linkages to Issue Resolution Type of Concern,408937,106,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_106_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_106_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_106_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
"Table 3.2.9 Summary of Meetings with Stakeholders Stakeholder(s) Date Location Themes / Topics Discussed NB Power December 14, 2005 NB Power",408937,109,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_109_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_109_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
"Table 3.3-1: Aboriginal Engagement Activities Completed as of August 1, 2015 Community Engagement Activities Dates(a)",2813701,73,2,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_73_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_73_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813701,twrbrch
Table 32-3 Chronic Oral Exposure Limits for Fluorene,2393094,193,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_193_2.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_193_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393094,tmx
Table 34-2 Chronic Inhalation Exposure Limits for Hexachlorobenzene,2393094,204,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_204_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_204_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393094,tmx
"Table 4-12: Water Quality Results for Christina River, RAMP site CHR-2A Water Quality Results For Christina River, 2007",702727,111,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_111_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_111_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_111_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_111_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
